Total VLESS source: 428
Unique /24 groups: 325
Selected candidates: 240
Batches: 12

batch_01.txt: 20 configs
  03. 2.27.201.57:2053 | net=2.27.201.0/24 | SNI=- | type=- | flow=- | score=60 | REALITY,PORT-2053
  04. 185.79.138.71:448 | net=185.79.138.0/24 | SNI=- | type=- | flow=- | score=50 | REALITY
  05. 188.130.208.141:13443 | net=188.130.208.0/24 | SNI=- | type=- | flow=- | score=50 | REALITY
  06. 5.75.207.94:7190 | net=5.75.207.0/24 | SNI=- | type=- | flow=- | score=50 | REALITY
  07. tr.cellser.ir:24949 | net=158.94.216.0/24 | SNI=- | type=- | flow=- | score=50 | REALITY
  08. 72.56.81.165:40443 | net=72.56.81.0/24 | SNI=- | type=- | flow=- | score=50 | REALITY
  09. 103.195.4.7:13443 | net=103.195.4.0/24 | SNI=- | type=- | flow=- | score=50 | REALITY
  10. ee2.mehab.me:443 | net=38.180.230.0/24 | SNI=- | type=tcp | flow=- | score=38 | TLS,TCP/RAW,PORT-443
  11. lizca2.footballfantasyforum.com:443 | net=184.107.106.0/24 | SNI=lizca2.footballfantasyforum.com | type=tcp | flow=- | score=38 | TLS,TCP/RAW,PORT-443
  12. estproxy4.lockdwn.com:8443 | net=94.183.170.0/24 | SNI=- | type=tcp | flow=- | score=38 | TLS,TCP/RAW,PORT-8443
  13. laoye.in-gect.fun:2083 | net=89.36.161.0/24 | SNI=- | type=grpc | flow=- | score=32 | TLS,gRPC
  14. 151.242.17.99:8443 | net=151.242.17.0/24 | SNI=- | type=grpc | flow=- | score=32 | gRPC,PORT-8443
  15. 185.39.204.155:8443 | net=185.39.204.0/24 | SNI=- | type=grpc | flow=- | score=32 | gRPC,PORT-8443
  16. 89.208.113.16:443 | net=89.208.113.0/24 | SNI=- | type=tcp | flow=- | score=28 | TCP/RAW,PORT-443
  17. 139.28.241.77:443 | net=139.28.241.0/24 | SNI=- | type=tcp | flow=- | score=28 | TCP/RAW,PORT-443
  18. 134.122.154.210:443 | net=134.122.154.0/24 | SNI=- | type=tcp | flow=- | score=28 | TCP/RAW,PORT-443
  19. 87.120.84.32:33843 | net=87.120.84.0/24 | SNI=deproxy2.lckdwn.ru | type=tcp | flow=- | score=28 | TLS,TCP/RAW
  20. 185.193.30.94:443 | net=185.193.30.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443

batch_10.txt: 20 configs
  01. 199.232.78.159:443 | net=199.232.78.0/24 | SNI=ssl.fastly.com | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  02. 104.16.75.99:443 | net=104.16.75.0/24 | SNI=germany-2.ariyuz.org | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  03. hys40.wba-pn.ru:443 | net=201.51.23.0/24 | SNI=hys40.wba-pn.ru | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  04. 81.177.214.150:443 | net=81.177.214.0/24 | SNI=fin4.wba-pn.ru | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  05. 144.31.82.201.fwqfw783rg2dad.website:443 | net=144.31.82.0/24 | SNI=144.31.82.201.fwqfw783rg2dad.website | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  06. www.zsu.gov.ua:443 | net=172.65.90.0/24 | SNI=misaka.cndyw.ggff.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  07. 172.67.118.45:443 | net=172.67.118.0/24 | SNI=zero.csmaster.ggff.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  08. cdn4.velnaro.ir:443 | net=104.21.36.0/24 | SNI=cdn4.velnaro.ir | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  09. api.fuck-you.dyn.site.fwqfw783rg2dad.website:443 | net=13.143.130.0/24 | SNI=api.fuck-you.dyn.site.fwqfw783rg2dad.website | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  10. bab-6.site:443 | net=149.202.58.0/24 | SNI=bab-6.site | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  11. 188.114.97.3:443 | net=188.114.97.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  12. 129.121.95.159:443 | net=129.121.95.0/24 | SNI=129.121.95.159 | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  13. 104.20.17.127:443 | net=104.20.17.0/24 | SNI=trex-panel-nubj0s.samifakor.workers.dev | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  14. spider-panel-production-19f9.up.railway.app:443 | net=69.46.46.0/24 | SNI=spider-panel-production-19f9.up.railway.app | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  15. 104.18.37.228:443 | net=104.18.37.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  16. yd.mmhh.eu.cc:443 | net=162.159.44.0/24 | SNI=hhlfy.twiladaphne.ndjp.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  17. 185.178.208.176:443 | net=185.178.208.0/24 | SNI=stream.telemetryapi.uk | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  18. www.visa.cn:443 | net=27.36.125.0/24 | SNI=tl.520783.xyz | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  19. 164.90.217.130:443 | net=164.90.217.0/24 | SNI=white-forest-2c01.alvlirm222.workers.dev | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  20. 5hsytrdbbvcrxokk.localip.ir:443 | net=104.18.32.0/24 | SNI=nl-10.ariyuz.org | type=ws | flow=- | score=25 | TLS,WS,PORT-443

batch_11.txt: 20 configs
  01. 82.115.6.93:443 | net=82.115.6.0/24 | SNI=kuraakavaa-5l7.pages.dev | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  02. 172.64.150.28:443 | net=172.64.150.0/24 | SNI=hhlfy.twiladaphne.ndjp.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  03. 159.112.235.52:443 | net=159.112.235.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  04. gb1.wba-pn.ru:443 | net=45.150.66.0/24 | SNI=gb1.wba-pn.ru | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  05. proxyip.hk.cmliussss.net:443 | net=156.239.245.0/24 | SNI=vp10.pages.dev | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  06. 104.16.248.48:443 | net=104.16.248.0/24 | SNI=hhlfy.twiladaphne.ndjp.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  07. 60.248.219.52:443 | net=60.248.219.0/24 | SNI=ty986gfazs.cainiaohub.xyz | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  08. 104.19.109.202:443 | net=104.19.109.0/24 | SNI=cf.udpid.org | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  09. 104.16.89.120:443 | net=104.16.89.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  10. 104.21.31.99:443 | net=104.21.31.0/24 | SNI=6-m23.daegu2031.ccwu.cc | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  11. paid.sshehi.ggff.net:443 | net=152.42.221.0/24 | SNI=aka.ms | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  12. millionaire.levikogjgfdd.ir:443 | net=104.18.28.0/24 | SNI=rayan-007.foton.dpdns.org | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  13. 104.20.6.134:443 | net=104.20.6.0/24 | SNI=r.mediashoppp.sbs | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  14. 52.84.199.28:443 | net=52.84.199.0/24 | SNI=d1yxsk0zprgivr.cloudfront.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  15. 141.101.120.73:443 | net=141.101.120.0/24 | SNI=noisy-term-e657.airdrop2014aa5168.workers.dev | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  16. www.speedtest.net:443 | net=104.17.147.0/24 | SNI=bpb-df66c5a8.yfjhkjl.workers.dev | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  17. cfd.130209.xyz:443 | net=104.18.3.0/24 | SNI=ukraine.142568.xyz | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  18. 31.76.65.234.fwqfw783rg2dad.website:443 | net=31.76.65.0/24 | SNI=31.76.65.234.fwqfw783rg2dad.website | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  19. 208.103.161.32:443 | net=208.103.161.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  20. 188.114.99.0:443 | net=188.114.99.0/24 | SNI=hhlfy.twiladaphne.ndjp.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443

batch_12.txt: 20 configs
  01. 172.66.44.97:443 | net=172.66.44.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  02. meshbuzz.bond:443 | net=104.17.108.0/24 | SNI=4fspx0q.uploodmusicmelody.ir | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  03. be2.wba-pn.ru:443 | net=113.30.152.0/24 | SNI=be2.wba-pn.ru | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  04. 104.19.45.195:443 | net=104.19.45.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  05. 104.16.79.73:443 | net=104.16.79.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  06. 104.16.6.70:443 | net=104.16.6.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  07. japan.com:443 | net=104.26.4.0/24 | SNI=misaka.cndyw.ggff.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  08. 104.16.117.43:443 | net=104.16.117.0/24 | SNI=josni.hoyes.cloudns.ch | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  09. singapore.com:443 | net=172.67.75.0/24 | SNI=misaka.cndyw.ggff.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  10. icook.hk:443 | net=104.21.90.0/24 | SNI=misaka.cndyw.ggff.net | type=ws | flow=- | score=25 | TLS,WS,PORT-443
  11. music1000.melobitmusic1.ir:2053 | net=104.21.35.0/24 | SNI=music1000.melobitmusic1.ir | type=ws | flow=- | score=25 | TLS,WS,PORT-2053
  12. 185.112.249.201:8443 | net=185.112.249.0/24 | SNI=web-socket.tgdaosheng.ggff.net | type=ws | flow=- | score=25 | TLS,WS,PORT-8443
  13. fast.nanniang.top:8443 | net=172.64.145.0/24 | SNI=aq.nanniang.top | type=ws | flow=- | score=25 | TLS,WS,PORT-8443
  14. xmm5.130209.xyz:8443 | net=104.19.149.0/24 | SNI=hongkong.11459178.xyz | type=ws | flow=- | score=25 | TLS,WS,PORT-8443
  15. 147.45.197.233:2053 | net=147.45.197.0/24 | SNI=forfreeuse.rtqa.ru | type=ws | flow=- | score=25 | TLS,WS,PORT-2053
  16. po.fastbrokencompony.com:2053 | net=172.67.191.0/24 | SNI=- | type=ws | flow=- | score=25 | TLS,WS,PORT-2053
  17. fr15.mechvpn.online:443 | net=91.239.208.0/24 | SNI=- | type=- | flow=xtls-rprx-vision-udp443 | score=20 | TLS,PORT-443
  18. neth6.lckdwn.ru:8443 | net=177.3.212.0/24 | SNI=- | type=- | flow=- | score=20 | TLS,PORT-8443
  19. 144.31.157.104:20017 | net=144.31.157.0/24 | SNI=- | type=tcp | flow=- | score=18 | TCP/RAW
  20. 169.197.113.179:20190 | net=169.197.113.0/24 | SNI=- | type=tcp | flow=- | score=18 | TCP/RAW

